YEAR,MONTH,LINE_SEG_NBR,TRACK_SDTK_NBR,MILEPOST_START,MILEPOST_END,TOT_CAR_EAST,TOT_CAR_WEST,TOT_TRN_EAST,TOT_TRN_WEST,TOT_DFLT_MGT
2013, 5,3,2,290.000,292.000,2385,2385,913,160,6.201435
2013, 5,3,1,290.000,292.000,112,112,44,824,6.211671
2013, 5,3,1,234.000,236.297,246,246,99,701,5.664269
2013, 5,3,2,234.000,237.200,1611,1611,686,209,5.259469
2013, 5,3,1,300.299,313.160,276,276,115,845,6.650459
2013, 5,3,2,313.160,329.298,3631,3631,831,129,5.489169
2013, 5,3,1,313.160,329.300,224,224,121,860,6.958067
2013, 5,3,2,329.298,330.900,3368,3368,869,208,6.250856
2013, 5,3,1,329.300,330.900,224,224,83,780,6.199642
2013, 5,3,1,330.900,346.900,290,290,110,854,6.888180
2013, 5,3,2,330.900,346.900,3909,3909,837,134,5.538884
2013, 5,3,1,346.900,349.299,157,157,48,787,6.163820
2013, 5,3,2,346.900,349.300,2934,2934,898,200,6.242532
2013, 5,3,1,349.300,360.700,219,219,101,880,7.005567
2013, 5,3,2,349.300,360.700,3770,3770,836,107,5.342754
2013, 5,3,1,360.700,374.299,354,354,84,896,7.015749
2013, 5,3,2,360.700,374.299,2648,2648,861,91,5.392092
2013, 5,3,1,292.000,300.299,218,218,72,845,6.493279
2013, 5,3,2,292.000,300.299,2677,2677,882,138,5.923016
2013, 5,3,2,300.299,313.160,2619,2619,838,141,5.773144
2013, 5,3,1,388.763,405.555,770,770,113,1172,8.255078
2013, 5,3,1,405.555,417.922,433,433,77,1106,7.661048
2013, 5,3,3,405.555,417.922,9094,9094,248,65,1.488610
2013, 5,3,2,405.555,417.922,7763,7763,908,113,5.676690
2013, 5,3,1,417.922,424.938,176,176,98,940,7.155572
2013, 5,3,2,417.922,424.938,3207,3207,867,108,5.593060
2013, 5,3,0,424.938,426.335,3088,3088,966,1050,12.755204
2013, 5,3,2,426.335,436.500,2931,2931,866,177,6.014511
2013, 5,3,1,426.335,436.500,457,457,104,872,6.775141
2013, 5,3,1,436.500,440.779,685,685,98,889,6.721564
2013, 5,3,2,436.500,440.779,2955,2955,573,144,4.536412
2013, 5,3,3,436.500,440.779,9593,9593,746,21,7.225826
2013, 5,3,1,440.779,444.329,542,542,82,909,6.795168
2013, 5,3,1,374.300,388.763,146,146,84,890,6.975112
2013, 5,3,2,374.300,388.763,3675,3675,860,99,5.427355
2013, 5,3,2,388.763,405.555,16288,16288,1130,107,6.596542
2013, 5,3,2,440.779,444.329,2960,2960,566,135,4.528597
2013, 5,3,3,440.779,444.329,9839,9839,736,15,6.878825
2013, 5,4,0,4.100,5.200,9045,9489,185,185,2.385933
2013, 5,4,0,5.200,6.300,9045,9489,185,185,2.385933
2013, 5,4,0,6.300,11.000,9045,9489,155,155,2.324682
2013, 5,4,0,11.000,24.220,8582,8741,153,153,2.227682
2013, 5,4,1,24.220,27.000,11541,4424,151,151,1.533074
2013, 5,4,0,27.169,29.825,18789,10633,253,253,3.114233
2013, 5,4,0,29.825,33.770,13273,12713,188,188,2.656366
2013, 5,4,0,33.770,36.180,13273,12713,188,188,2.657166
2013, 5,4,0,36.180,43.000,13302,12746,199,199,2.677566
2013, 5,4,0,43.000,44.770,13998,13455,179,179,2.897666
2013, 5,4,0,44.770,50.400,14568,13902,184,184,3.046966
2013, 5,4,0,50.400,54.860,19225,18583,231,231,3.739966
2013, 5,4,0,54.860,57.129,20257,19709,242,242,3.908766
2013, 5,4,0,57.129,63.719,20258,19716,243,243,3.909966
2013, 5,4,0,63.719,66.290,23562,22916,291,291,4.450366
2013, 5,4,0,66.290,79.679,30836,28322,403,403,5.478066
2013, 5,4,0,79.679,81.995,30879,28319,403,403,5.481966
2013, 5,4,0,81.995,92.928,30919,28316,404,404,5.484766
2013, 5,4,2,24.220,27.000,11541,4424,151,151,1.533074
2013, 5,4,1,27.000,27.169,11756,4426,154,154,1.571482
2013, 5,4,2,27.000,27.169,11756,4426,154,154,1.571482
2013, 5,4,0,104.561,106.440,30574,28225,363,363,5.079600
2013, 5,4,0,106.440,110.170,30692,28423,349,349,5.093900
2013, 5,4,0,110.170,111.520,30692,28423,349,349,5.093900
2013, 5,4,0,111.520,120.000,30692,28423,349,349,5.093900
2013, 5,4,0,120.000,122.240,30699,28430,349,349,5.092500
2013, 5,4,0,122.240,125.870,30700,28431,349,349,5.092500
2013, 5,4,0,125.870,131.570,30717,28444,350,350,5.096000
2013, 5,4,0,131.570,133.850,30718,28445,351,351,5.096200
2013, 5,4,0,133.850,140.640,30718,28445,351,351,5.096200
2013, 5,4,0,140.640,142.830,37241,31932,410,410,5.909700
2013, 5,4,0,142.830,150.810,40709,33786,442,442,6.342100
2013, 5,4,0,150.810,153.000,40709,33786,442,442,6.342100
2013, 5,4,0,153.000,157.720,40709,33786,442,442,6.342100
2013, 5,4,0,92.928,94.360,30919,28316,404,404,5.484766
2013, 5,4,0,94.360,94.600,30919,28316,404,404,5.484766
2013, 5,4,0,94.600,104.561,30557,28197,366,366,5.077600
2013, 5,4,0,166.970,174.544,50058,42446,544,544,7.885000
2013, 5,4,0,174.544,176.520,50064,42447,544,544,7.880100
2013, 5,4,0,176.520,180.110,50064,42447,544,544,7.880100
2013, 5,4,0,180.110,182.550,50064,42447,544,544,7.880100
2013, 5,4,0,182.550,187.900,50064,42447,544,544,7.880100
2013, 5,4,0,187.900,190.090,50126,42439,544,544,7.878100
2013, 5,4,0,190.090,194.790,50129,42439,544,544,7.878100
2013, 5,4,0,194.790,197.130,50075,42419,543,543,7.876900
2013, 5,4,0,197.130,203.960,50019,42399,543,543,7.875900
2013, 5,4,0,203.960,206.220,50021,42397,542,542,7.874900
2013, 5,4,0,206.220,208.033,50022,42397,542,542,7.874600
2013, 5,4,1,208.033,214.910,25001,21188,269,269,3.935400
2013, 5,4,2,208.033,214.910,25001,21188,269,269,3.935400
2013, 5,4,0,157.720,159.985,49727,42140,540,540,7.830500
2013, 5,4,0,159.985,164.810,50058,42446,544,544,7.885100
2013, 5,4,0,164.810,166.970,50058,42446,544,544,7.885100
2013, 5,4,4,215.001,216.958,8925,7563,94,94,1.404900
2013, 5,4,5,215.103,216.849,8480,7186,89,89,1.334700
2013, 5,4,6,215.194,216.780,8328,7057,88,88,1.310800
2013, 5,4,1,216.952,217.400,24873,21078,264,264,3.915100
2013, 5,4,2,216.958,217.400,24985,21173,266,266,3.932700
2013, 5,4,1,217.400,217.900,25691,21896,282,282,4.062800
2013, 5,4,2,217.400,217.900,25691,21896,282,282,4.062800
2013, 5,4,2,217.900,218.022,25499,21800,280,280,4.040600
2013, 5,4,1,217.900,218.022,25499,21800,280,280,4.040600
2013, 5,4,0,218.022,218.592,1950,1950,292,303,4.546194
2013, 5,4,0,218.592,220.217,1760,1760,257,264,3.966163
2013, 5,4,0,220.217,221.160,1786,1786,292,288,4.451431
2013, 5,4,1,214.910,216.952,9618,8150,101,101,1.513900
2013, 5,4,3,214.910,216.958,9639,8168,102,102,1.517200
2013, 5,4,2,215.001,216.952,8902,7543,94,94,1.401000
2013, 5,4,0,227.189,233.250,6166,6166,333,372,5.323618
2013, 5,4,0,233.250,235.520,4734,4734,226,322,4.381637
2013, 5,4,0,235.520,241.110,6260,6260,332,370,5.308126
2013, 5,4,0,241.110,243.299,4999,4999,234,339,4.580361
2013, 5,4,0,243.300,253.529,6468,6468,332,366,5.349865
2013, 5,4,0,253.529,255.670,4210,4210,218,328,4.405034
2013, 5,4,0,255.670,268.579,6276,6276,330,353,5.281170
2013, 5,4,0,268.579,270.760,4119,4119,221,315,4.323644
2013, 5,4,0,270.760,279.579,6108,6108,328,350,5.297396
2013, 5,4,0,221.160,225.170,6166,6166,341,379,5.342779
2013, 5,4,0,225.170,227.189,4761,4761,266,322,4.665156
2013, 5,4,0,287.539,288.839,5303,5303,304,340,5.108883
2013, 5,4,0,288.839,292.789,5915,5915,329,349,5.283956
2013, 5,4,0,292.789,294.860,4409,4409,229,311,4.319451
2013, 5,4,0,294.860,302.429,5603,5603,330,350,5.302765
2013, 5,4,0,302.429,304.629,4067,4067,263,323,4.739294
2013, 5,4,0,304.629,309.689,5519,5519,327,347,5.262056
2013, 5,4,0,309.689,311.879,3317,3317,202,331,4.454374
2013, 5,4,0,311.879,317.500,4920,4920,327,347,5.260851
2013, 5,4,0,317.500,319.849,4420,4420,316,348,5.190966
2013, 5,4,0,279.579,281.579,4372,4372,257,314,4.622227
2013, 5,4,0,281.579,287.539,5864,5864,327,348,5.247192
2013, 5,4,0,323.789,325.500,3838,3838,285,361,4.998316
2013, 5,4,0,325.500,332.579,4501,4501,358,381,5.558207
2013, 5,4,0,332.579,334.239,3007,3007,268,346,4.874423
2013, 5,4,0,334.239,342.239,4011,4011,359,377,5.555675
2013, 5,4,0,342.239,343.510,2707,2707,301,343,5.053348
2013, 5,4,0,346.728,348.900,3628,3628,394,664,9.168082
2013, 5,4,0,348.900,349.988,3531,3531,393,387,6.019453
2013, 5,4,0,349.988,351.289,3708,3708,410,412,6.145068
2013, 5,4,0,351.289,354.410,3043,3043,305,222,3.266970
2013, 5,4,0,319.850,321.420,3454,3454,277,357,4.939198
2013, 5,4,0,321.420,323.789,4982,4982,358,377,5.508845
2013, 5,4,0,355.589,358.370,4062,4062,407,304,3.701868
2013, 5,4,0,358.370,360.771,4664,4664,501,459,5.389953
2013, 5,4,1,360.771,362.200,2922,2922,220,177,2.376786
2013, 5,4,2,360.771,362.400,1588,1588,208,152,1.816055
2013, 5,4,1,362.200,362.449,2532,2532,196,95,1.669139
2013, 5,4,2,362.400,364.429,1521,1521,211,164,1.996109
2013, 5,4,1,362.449,364.600,846,846,40,49,0.715247
2013, 5,4,2,364.429,368.559,1670,1670,210,173,2.062175
2013, 5,4,1,364.600,365.500,1345,1345,25,139,1.369497
2013, 5,4,1,365.500,368.559,4100,4100,109,203,2.049766
2013, 5,4,0,354.410,354.820,4497,4497,461,482,6.605110
2013, 5,4,0,354.820,355.589,4392,4392,386,330,4.001877
2013, 5,4,0,371.450,376.560,9559,9559,397,374,4.521109
2013, 5,4,0,376.560,378.279,7175,7175,302,334,3.760739
2013, 5,4,0,378.279,385.689,9223,9223,397,374,4.522627
2013, 5,4,0,385.689,386.889,8857,8857,375,353,4.423019
2013, 5,4,0,386.889,388.527,6857,6857,294,282,3.370044
2013, 5,4,0,388.527,399.870,8660,8660,370,355,4.427340
2013, 5,4,0,399.870,401.560,6803,6803,290,305,3.702962
2013, 5,4,0,401.560,410.629,8347,8347,376,335,4.296222
2013, 5,4,0,410.629,412.660,6382,6382,284,275,3.370164
2013, 5,4,0,412.660,413.570,7574,7574,334,351,4.065088
2013, 5,4,0,368.559,370.029,9445,9445,394,373,4.488057
2013, 5,4,0,370.029,371.450,9035,9035,364,338,4.168847
2013, 5,4,0,424.432,432.260,7863,7863,374,371,4.482224
2013, 5,4,0,432.260,434.295,6660,6660,302,307,3.757815
2013, 5,4,0,434.295,441.689,7863,7863,373,370,4.518087
2013, 5,4,0,441.689,443.032,5570,5570,286,289,3.329964
2013, 5,4,0,443.032,449.754,7740,7740,370,370,4.475658
2013, 5,4,2,449.754,451.060,7214,7214,308,282,4.051393
2013, 5,4,1,449.754,451.060,503,503,64,109,0.404546
2013, 5,4,0,451.060,459.429,7562,7562,373,373,4.451457
2013, 5,4,0,459.429,461.167,5860,5860,283,325,3.726590
2013, 5,4,0,461.167,468.610,7007,7007,357,369,4.418506
2013, 5,4,0,413.570,422.760,7874,7874,368,367,4.405656
2013, 5,4,0,422.760,424.432,6897,6897,304,287,3.505291
2013, 5,4,0,476.950,478.814,5899,5899,290,294,3.534547
2013, 5,4,0,478.814,486.179,7100,7100,363,371,4.451683
2013, 5,4,0,486.179,487.985,6200,6200,301,299,3.708517
2013, 5,4,0,487.985,493.639,6866,6866,372,362,4.491500
2013, 5,4,0,493.639,495.240,5589,5589,277,303,3.590606
2013, 5,4,0,495.240,501.220,6723,6723,362,353,4.440780
2013, 5,4,0,501.220,502.917,5552,5552,286,301,3.732715
2013, 5,4,0,502.917,509.620,6703,6703,362,351,4.441873
2013, 5,4,0,509.620,511.329,5157,5157,285,291,3.550668
2013, 5,4,0,468.610,470.393,6474,6474,302,271,3.349341
2013, 5,4,0,470.393,476.950,7039,7039,358,375,4.453931
2013, 5,4,0,511.329,516.310,6331,6331,361,355,4.451327
2013, 5,4,0,516.310,517.070,4693,4693,263,293,3.442298
2013, 6,1,0,0.871,3.900,951,1194,17,17,0.174100
2013, 6,1,0,3.900,12.420,951,1194,17,17,0.174100
2013, 6,1,0,12.420,22.870,951,1194,17,17,0.174100
2013, 6,1,0,22.870,28.940,945,1287,20,20,0.194800
2013, 6,1,0,28.940,31.952,1096,1438,23,23,0.205700
2013, 6,1,0,31.952,40.667,718,992,11,11,0.139300
2013, 6,1,0,40.980,42.980,32850,34543,410,410,5.844800
2013, 6,1,0,42.980,51.876,32850,34543,410,410,5.844800
2013, 6,1,0,51.876,53.300,32850,34543,410,410,5.844600
2013, 6,1,0,53.300,59.452,32850,34543,410,410,5.844400
2013, 6,1,0,74.774,85.484,32772,34437,409,409,5.836700
2013, 6,1,0,85.484,87.484,32786,34422,408,408,5.836400
2013, 6,1,0,87.484,98.152,32798,34411,408,408,5.836300
2013, 6,1,0,98.152,100.146,32798,34426,408,408,5.838400
2013, 6,1,0,100.146,111.417,32795,34534,408,408,5.853900
2013, 6,1,0,111.417,113.227,32793,34549,408,408,5.855800
2013, 6,1,0,113.227,124.328,32792,34547,407,407,5.855600
2013, 6,1,0,124.328,126.656,32679,34225,407,407,5.829900
2013, 6,1,0,126.656,136.191,32679,34225,407,407,5.829900
2013, 6,1,0,136.191,137.977,32751,34139,407,407,5.832900
2013, 6,1,0,137.977,149.042,32784,34099,407,407,5.834500
2013, 6,1,0,149.042,150.938,32784,34100,407,407,5.834700
2013, 6,1,0,150.938,160.658,32784,34100,407,407,5.834700
2013, 6,1,0,59.452,61.344,32870,34543,410,410,5.845100
2013, 6,1,0,61.344,72.788,32878,34543,410,410,5.845400
2013, 6,1,0,72.788,74.774,32776,34441,409,409,5.837000
2013, 6,1,0,178.191,185.745,32822,34037,406,406,5.836000
2013, 6,1,0,185.745,187.703,32822,34037,406,406,5.835800
2013, 6,1,0,187.703,198.924,32822,34037,406,406,5.835600
2013, 6,1,0,198.924,200.821,32866,34041,406,406,5.837900
2013, 6,1,0,200.821,210.805,32890,34044,407,407,5.839200
2013, 6,1,0,210.805,212.848,32890,34044,407,407,5.839200
2013, 6,1,0,212.848,226.060,32890,34044,407,407,5.839200
2013, 6,2,2,0.799,4.620,2692,2692,206,244,2.621322
2013, 6,2,1,0.799,4.620,4720,4720,278,208,3.436524
2013, 6,2,0,4.620,5.808,5939,5939,482,430,6.079856
2013, 6,2,1,5.808,14.078,4514,4514,354,303,4.338083
2013, 6,2,2,5.808,14.078,2703,2703,128,127,1.741773
2013, 6,2,0,14.078,21.585,6242,6242,485,430,6.089638
2013, 6,1,0,160.658,162.550,32800,34071,407,407,5.835000
2013, 6,1,0,162.550,176.178,32822,34036,407,407,5.835800
2013, 6,1,0,176.178,178.191,32822,34036,406,406,5.835900
2013, 6,2,0,24.485,30.039,5757,5757,461,412,5.990619
2013, 6,2,0,30.039,32.229,5303,5303,402,333,5.022248
2013, 6,2,0,32.229,37.938,5907,5907,459,417,6.020756
2013, 6,2,0,37.938,39.953,4763,4763,392,318,4.909551
2013, 6,2,0,39.953,52.327,6081,6081,453,422,6.026834
2013, 6,2,0,52.327,54.909,3787,3787,351,326,4.360794
2013, 6,2,0,54.909,60.218,4972,4972,430,402,5.467173
2013, 6,2,0,60.218,61.962,4725,4725,348,329,4.388178
2013, 6,2,0,61.962,73.362,4367,4367,384,403,5.104830
2013, 6,2,0,21.585,23.039,5036,5036,392,332,4.769215
2013, 6,2,0,23.039,24.485,4969,4969,373,333,4.712090
2013, 6,2,0,89.111,97.421,4550,4550,351,341,4.606475
2013, 6,2,0,97.421,99.286,4275,4275,309,315,4.041715
2013, 6,2,0,99.286,104.581,4439,4439,365,349,4.539223
2013, 6,2,1,104.581,120.604,1754,1754,219,247,2.749054
2013, 6,2,2,104.581,120.604,2678,2678,196,128,2.168621
2013, 6,2,2,120.604,121.089,2573,2573,143,100,1.662075
2013, 6,2,1,120.604,124.500,1523,1523,207,252,2.813367
2013, 6,2,2,121.089,124.773,2332,2332,180,115,1.801926
2013, 6,2,0,124.773,132.555,2267,2267,388,345,4.591700
2013, 6,2,0,132.555,135.574,2534,2534,330,306,3.948150
2013, 6,2,0,73.362,75.223,3504,3504,310,325,4.046497
2013, 6,2,0,75.223,86.503,4385,4385,352,377,4.709997
2013, 6,2,0,86.503,89.111,3589,3589,277,305,3.812809
2013, 6,2,0,147.960,158.939,1242,1242,321,295,3.688795
2013, 6,2,0,158.939,159.299,1543,1543,274,259,3.126460
2013, 6,2,0,159.299,160.665,1783,1783,260,253,3.112007
2013, 6,2,0,160.665,172.047,1382,1382,306,290,3.671626
2013, 6,2,0,172.047,173.766,2439,2439,260,256,3.074543
2013, 6,2,0,173.766,178.773,1578,1578,308,293,3.680979
2013, 6,2,0,178.773,180.483,1718,1718,279,261,3.208366
2013, 6,2,0,180.483,191.757,1537,1537,307,294,3.673576
2013, 6,2,0,135.574,145.500,1619,1619,352,343,4.111221
2013, 6,2,0,145.500,147.960,1809,1809,264,263,3.114322
2013, 6,2,0,207.166,220.855,1882,1882,307,293,3.661568
2013, 6,2,0,220.855,222.616,2110,2110,255,262,3.138131
2013, 6,2,0,222.616,226.666,1209,1209,309,299,3.683060
2013, 6,2,0,226.666,229.371,1558,1558,263,247,3.043770
2013, 6,2,0,229.371,237.805,1525,1525,312,303,3.720130
2013, 6,2,0,237.805,239.854,1967,1967,271,254,3.148943
2013, 6,2,0,239.854,251.411,1525,1525,311,304,3.724726
2013, 6,2,0,251.411,253.186,1554,1554,272,250,3.066531
2013, 6,2,0,191.757,194.386,1956,1956,261,247,3.087524
2013, 6,2,0,194.386,205.338,1882,1882,305,290,3.633192
2013, 6,2,0,205.338,207.166,2036,2036,271,260,3.239250
2013, 6,2,0,264.401,275.827,1525,1525,309,305,3.717417
2013, 6,2,2,275.827,277.268,1958,1958,50,32,0.543376
2013, 6,2,1,275.827,277.268,2175,2175,198,205,2.310411
2013, 6,2,0,277.268,278.180,1566,1566,248,236,2.852369
2013, 6,2,0,278.180,287.973,1930,1930,310,300,3.720243
2013, 6,2,0,287.973,289.709,2260,2260,213,268,3.015216
2013, 6,2,0,289.709,302.303,2368,2368,311,289,3.720840
2013, 6,2,0,302.303,304.934,2741,2741,237,262,3.106054
2013, 6,2,0,304.934,316.286,2368,2368,311,288,3.723360
2013, 6,2,0,316.286,318.383,3061,3061,255,257,3.140867
2013, 6,2,0,253.186,262.628,1525,1525,311,305,3.723598
2013, 6,2,0,262.628,264.401,1762,1762,256,253,2.953582
2013, 6,2,0,330.776,341.732,2329,2329,310,291,3.734348
2013, 6,2,0,341.732,343.501,2548,2548,273,267,3.368098
2013, 6,2,0,343.501,352.110,2435,2435,311,292,3.745230
2013, 6,2,0,352.110,354.346,2119,2119,272,267,3.350521
2013, 6,2,0,354.346,359.249,2412,2412,310,290,3.723266
2013, 6,2,0,359.249,360.860,2333,2333,281,259,3.301429
2013, 6,2,0,360.860,374.262,2730,2730,311,291,3.739810
2013, 6,2,0,374.262,376.061,2848,2848,269,265,3.247708
2013, 6,2,0,318.383,329.059,2504,2504,310,288,3.705806
2013, 6,2,0,329.059,330.776,2728,2728,244,260,3.105220
2013, 6,2,0,388.241,398.049,3011,3011,312,293,3.760290
2013, 6,2,0,398.049,400.154,3351,3351,266,270,3.282259
2013, 6,2,0,400.154,407.997,3038,3038,312,293,3.758521
2013, 6,2,0,407.997,408.667,2869,2869,283,263,3.348186
2013, 6,2,0,408.667,416.595,2811,2811,313,293,3.750682
2013, 6,2,0,416.595,418.680,2532,2532,280,249,3.197912
2013, 6,2,0,418.680,427.345,2675,2675,310,293,3.735202
2013, 6,2,0,427.345,429.248,1349,1349,175,236,2.392446
2013, 6,2,0,429.248,431.907,579,579,54,152,1.057784
2013, 6,2,0,376.061,386.655,2835,2835,312,293,3.748202
2013, 6,2,0,386.655,388.241,3100,3100,280,266,3.306799
2013, 6,2,2,431.907,434.000,867,867,80,190,1.441196
2013, 6,2,1,431.907,434.000,3828,3828,240,107,2.121415
2013, 6,3,1,5.800,6.100,786,786,36,35,0.284721
2013, 6,3,1,6.100,7.300,422,422,52,433,1.892581
2013, 6,3,2,6.100,7.300,1439,1439,386,44,1.494533
2013, 6,3,1,7.300,13.201,422,422,72,470,1.998370
2013, 6,3,2,7.300,13.201,1743,1743,487,41,1.767660
2013, 6,3,1,13.201,14.399,1145,1145,194,532,2.494686
2013, 6,3,2,13.201,14.399,3274,3274,466,68,2.018977
2013, 6,3,2,14.400,15.100,5999,5999,445,97,2.447710
2013, 6,3,1,14.400,15.100,793,793,127,555,2.569058
2013, 6,3,1,15.100,15.500,730,730,140,613,3.480202
2013, 6,3,2,15.100,17.599,5818,5818,407,91,2.451556
2013, 6,3,1,15.500,17.299,1319,1319,60,568,3.094845
2013, 6,3,1,17.299,17.599,553,553,189,504,3.021476
2013, 6,3,2,4.600,5.800,925,925,142,9,0.351336
2013, 6,3,1,4.600,5.800,801,801,55,31,0.284270
2013, 6,3,2,5.800,6.100,1046,1046,157,13,0.404153
2013, 6,3,2,29.300,36.000,7511,7511,695,33,3.628998
2013, 6,3,1,29.300,46.000,33,33,13,646,3.489496
2013, 6,3,2,36.000,41.500,7746,7746,762,100,4.088026
2013, 6,3,2,41.500,46.000,7912,7912,753,21,3.685715
2013, 6,3,1,46.000,48.270,305,305,114,545,3.480534
2013, 6,3,2,46.000,48.270,5010,5010,428,40,2.435167
2013, 6,3,2,48.270,49.599,4965,4965,622,75,3.766521
2013, 6,3,1,48.270,57.199,797,797,103,759,5.121515
2013, 6,3,2,49.600,57.200,4962,4962,756,108,4.821283
2013, 6,3,2,57.200,70.800,5533,5533,806,76,4.787130
2013, 6,3,1,17.599,18.700,458,458,69,531,3.047245
2013, 6,3,2,17.599,29.299,6655,6655,658,50,3.421865
2013, 6,3,1,18.700,29.299,460,460,60,647,3.699418
2013, 6,3,1,84.400,89.800,931,931,88,768,5.214123
2013, 6,3,2,84.400,89.800,5209,5209,772,86,4.726119
2013, 6,3,1,89.800,91.499,931,931,89,765,5.199877
2013, 6,3,2,89.800,91.499,5209,5209,772,89,4.730022
2013, 6,3,2,91.499,95.800,7386,7386,773,68,4.686702
2013, 6,3,1,91.499,95.800,942,942,118,819,5.651547
2013, 6,3,2,95.800,109.899,8123,8123,834,89,5.085893
2013, 6,3,1,95.800,109.899,361,361,54,797,5.228984
2013, 6,3,2,109.900,119.550,8249,8249,842,91,5.099075
2013, 6,3,1,109.900,119.550,258,258,48,798,5.257656
2013, 6,3,1,119.550,129.100,368,368,48,796,5.199589
2013, 6,3,2,119.550,129.100,8256,8256,841,91,5.136683
2013, 6,3,1,129.100,131.978,937,937,100,836,5.694863
2013, 6,3,1,57.200,70.800,161,161,51,767,5.059722
2013, 6,3,2,70.800,84.399,5439,5439,789,103,4.894243
2013, 6,3,1,70.800,84.399,549,549,72,750,5.038215
2013, 6,3,2,138.100,139.500,8222,8222,833,50,4.865471
2013, 6,3,1,138.100,139.500,459,459,54,837,5.454332
2013, 6,3,1,139.500,149.510,298,298,41,816,5.263773
2013, 6,3,2,139.500,149.510,8319,8319,868,91,5.335356
2013, 6,3,2,149.510,158.400,8328,8328,881,229,6.261258
2013, 6,3,1,149.510,158.400,206,206,26,675,4.307452
2013, 6,3,2,158.400,173.700,8739,8739,866,62,5.146501
2013, 6,3,1,158.400,173.700,240,240,46,845,5.467270
2013, 6,3,2,173.700,180.000,7730,7730,812,113,5.069491
2013, 6,3,1,173.700,180.000,876,876,100,793,5.538515
2013, 6,3,2,180.000,184.401,7189,7189,732,143,4.773036
2013, 6,3,1,180.000,184.401,1313,1313,181,766,5.805844
2013, 6,3,2,184.401,185.000,2200,2200,614,79,3.750932
2013, 6,3,2,129.100,131.978,7635,7635,786,45,4.573942
2013, 6,3,1,131.978,138.100,305,305,55,821,5.375915
2013, 6,3,2,131.978,138.100,8390,8390,832,61,4.915661
2013, 6,3,2,191.900,200.700,3078,3078,899,78,5.336393
2013, 6,3,1,191.900,200.700,347,347,122,898,7.238340
2013, 6,3,1,200.700,208.899,215,215,82,909,7.128696
2013, 6,3,2,200.700,208.899,3406,3406,938,69,5.473033
2013, 6,3,1,208.900,218.899,123,123,57,896,6.856544
2013, 6,3,2,208.900,218.899,3670,3670,964,82,5.743723
2013, 6,3,1,218.900,230.700,321,321,84,891,7.054063
2013, 6,3,2,218.900,230.700,3950,3950,937,84,5.529946
2013, 6,3,2,230.700,234.000,2302,2302,884,167,5.813655
2013, 6,3,1,230.700,234.000,718,718,138,811,6.780480
2013, 6,3,1,234.000,236.297,158,158,96,716,5.929622
2013, 6,3,2,234.000,237.200,1436,1436,738,175,5.221738
2013, 6,3,1,184.401,185.000,529,529,132,646,4.965551
2013, 6,3,2,185.000,191.899,2208,2208,781,107,4.972969
2013, 6,3,1,185.000,191.899,587,587,237,870,7.609729
2013, 6,3,1,246.200,263.000,193,193,99,858,6.937437
2013, 6,3,2,246.200,263.000,2349,2349,892,115,5.779134
2013, 6,3,1,263.000,264.799,103,103,47,812,6.386920
2013, 6,3,2,263.000,264.799,2114,2114,942,161,6.329213
2013, 6,3,1,264.800,276.799,145,145,93,911,7.369563
2013, 6,3,2,264.800,276.799,3581,3581,897,61,5.322346
2013, 6,3,1,276.800,290.000,89,89,105,881,7.149202
2013, 6,3,2,276.800,290.000,3341,3341,885,91,5.551590
2013, 6,3,1,290.000,292.000,62,62,38,788,6.095898
2013, 6,3,2,290.000,292.000,2569,2569,946,186,6.590052
2013, 6,3,2,292.000,300.299,3407,3407,924,115,5.976232
2013, 6,3,1,292.000,300.299,62,62,65,856,6.721800
2013, 6,3,1,300.299,313.160,184,184,61,895,6.923994
2013, 6,3,1,236.297,237.200,312,312,264,801,7.460845
2013, 6,3,1,237.200,246.200,192,192,107,896,7.349754
2013, 6,3,2,237.200,246.200,2873,2873,884,80,5.384765
2013, 6,3,2,329.298,330.900,3606,3606,960,121,6.090409
2013, 6,3,1,329.300,330.900,0,0,25,852,6.605919
2013, 6,3,1,330.900,346.900,70,70,68,891,7.081321
2013, 6,3,2,330.900,346.900,4003,4003,919,84,5.646293
2013, 6,3,1,346.900,349.299,2,2,37,814,6.453817
2013, 6,3,2,346.900,349.300,3036,3036,946,163,6.278031
2013, 6,3,1,349.300,360.700,266,266,82,888,7.160999
